Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 12.344

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-07-10, 10:13:57, OK, 34%, 2.87, 3512, -57128, , 10.852, -57128, 34.3%, , , , , , , , , , , , 
2023-07-10, 10:14:27, OK, 32%, 121.71, 140213, 14141, , 11.591, 14141, 32.0%, , , , , , , , , , , , 
2023-07-10, 10:14:57, OK, 32%, 121.73, 140233, 21453, , 11.637, 21453, 32.1%, , , , , , , , , , , , 
2023-07-10, 10:15:27, OK, 32%, 121.75, 140253, 29589, , 11.734, 29589, 32.3%, , , , , , , , , , , , 
2023-07-10, 10:15:57, OK, 32%, 121.77, 140273, 32431, , 11.784, 32431, 32.6%, , , , , , , , , , , , 
2023-07-10, 10:16:27, OK, 32%, 121.78, 140293, 31961, , 11.776, 31961, 32.9%, , , , , , , , , , , , 
2023-07-10, 10:16:57, OK, 32%, 121.80, 140313, 31217, , 11.793, 31217, 33.2%, , , , , , , , , , , , 
2023-07-10, 10:17:27, OK, 34%, 127.11, 155587, 31675, , 11.804, 31675, 33.5%, , , , , , , , , , , , 
2023-07-10, 10:17:57, OK, 34%, 127.13, 155609, 33039, , 11.819, 33039, 33.9%, , , , , , , , , , , , 
2023-07-10, 10:18:27, OK, 34%, 127.15, 155632, 32821, , 11.823, 32821, 34.2%, , , , , , , , , , , , 
2023-07-10, 10:18:57, OK, 35%, 129.99, 163792, 32764, , 11.826, 32764, 34.5%, , , , , , , , , , , , 
2023-07-10, 10:19:27, OK, 35%, 130.01, 163816, 31125, , 11.785, 31125, 34.8%, , , , , , , , , , , , 
2023-07-10, 10:19:57, OK, 35%, 130.03, 163839, 31239, , 11.815, 31239, 35.2%, , , , , , , , , , , , 
2023-07-10, 10:20:27, OK, 35%, 130.05, 163862, 31847, , 11.829, 31847, 35.5%, , , , , , , , , , , , 
2023-07-10, 10:20:57, OK, 36%, 133.02, 172399, 33027, , 11.836, 33027, 35.8%, , , , , , , , , , , , 
2023-07-10, 10:21:27, OK, 36%, 133.04, 172424, 32913, , 11.848, 32913, 36.1%, , , , , , , , , , , , 
2023-07-10, 10:21:57, OK, 36%, 133.06, 172448, 32993, , 11.853, 32993, 36.4%, , , , , , , , , , , , 
2023-07-10, 10:22:27, OK, 37%, 136.18, 181386, 31526, , 11.843, 31526, 36.8%, , , , , , , , , , , , 
2023-07-10, 10:22:57, OK, 37%, 136.20, 181412, 15138, , 11.719, 15138, 37.1%, , , , , , , , , , , , 
2023-07-10, 10:23:27, OK, 37%, 136.22, 181438, 24043, , 11.828, 24043, 37.3%, , , , , , , , , , , , 
2023-07-10, 10:23:57, OK, 38%, 139.48, 190806, 33256, , 11.863, 33256, 37.6%, , , , , , , , , , , , 
2023-07-10, 10:24:27, OK, 38%, 139.50, 190833, 30036, , 11.854, 30036, 37.9%, , , , , , , , , , , , 
2023-07-10, 10:24:57, OK, 38%, 139.52, 190860, 21029, , 11.778, 21029, 38.2%, , , , , , , , , , , , 
2023-07-10, 10:25:27, OK, 38%, 139.54, 190887, 29165, , 11.822, 29165, 38.4%, , , , , , , , , , , , 
2023-07-10, 10:25:57, OK, 38%, 139.56, 190914, 25200, , 11.822, 25200, 38.7%, , , , , , , , , , , , 
2023-07-10, 10:26:27, OK, 38%, 139.58, 190941, 29314, , 11.827, 29314, 38.9%, , , , , , , , , , , , 
2023-07-10, 10:26:57, OK, 38%, 139.60, 190969, 30449, , 11.870, 30449, 39.3%, , , , , , , , , , , , 
2023-07-10, 10:27:27, OK, 40%, 146.60, 211101, 31366, , 11.863, 31366, 39.5%, , , , , , , , , , , , 
2023-07-10, 10:27:57, OK, 40%, 146.62, 211130, 29853, , 11.862, 29853, 39.9%, , , , , , , , , , , , 
2023-07-10, 10:28:27, OK, 40%, 146.64, 211161, 30689, , 11.871, 30689, 40.2%, , , , , , , , , , , , 
2023-07-10, 10:28:57, OK, 40%, 146.66, 211191, 31480, , 11.892, 31480, 40.5%, , , , , , , , , , , , 
2023-07-10, 10:29:27, OK, 41%, 150.44, 222052, 29245, , 11.851, 29245, 40.8%, , , , , , , , , , , , 
2023-07-10, 10:29:57, OK, 41%, 150.46, 222084, 32626, , 11.907, 32626, 41.1%, , , , , , , , , , , , 
2023-07-10, 10:30:27, OK, 41%, 150.49, 222115, 32431, , 11.914, 32431, 41.5%, , , , , , , , , , , , 
2023-07-10, 10:30:57, OK, 42%, 154.47, 233554, 32110, , 11.917, 32110, 41.8%, , , , , , , , , , , , 
2023-07-10, 10:31:27, OK, 42%, 154.49, 233587, 31022, , 11.921, 31022, 42.1%, , , , , , , , , , , , 
